family,family_name,converter_id,converter_name,public_label,display_order,speed_ratio,k_factor,torque_ratio,status,customer_visible
245,245,245-245-2c,245 2C,245 2C,12,0.92,256.85,0.991,published,true
245,245,245-245-2c,245 2C,245 2C,13,0.95,275.88,0.953,published,true
245,245,245-245-2e,245 2E,245 2E,1,0.0,215.94,2.018,published,true
245,245,245-245-2e,245 2E,245 2E,2,0.1,220.94,1.934,published,true
245,245,245-245-2e,245 2E,245 2E,3,0.2,225.37,1.822,published,true
245,245,245-245-2e,245 2E,245 2E,4,0.3,224.92,1.671,published,true
245,245,245-245-2e,245 2E,245 2E,5,0.4,230.2,1.596,published,true
245,245,245-245-2e,245 2E,245 2E,6,0.5,242.54,1.466,published,true
245,245,245-245-2e,245 2E,245 2E,7,0.6,252.86,1.328,published,true
245,245,245-245-2e,245 2E,245 2E,8,0.7,260.37,1.236,published,true
245,245,245-245-2e,245 2E,245 2E,9,0.8,274.03,1.109,published,true
245,245,245-245-2e,245 2E,245 2E,10,0.85,275.67,1.042,published,true
245,245,245-245-2e,245 2E,245 2E,11,0.9,286.56,0.965,published,true
245,245,245-245-2e,245 2E,245 2E,12,0.92,299.17,0.937,published,true
245,245,245-245-2e,245 2E,245 2E,13,0.95,359.7,0.906,published,true
245,245,245-245-2f,245 2F,245 2F,1,0.0,168.92,2.006,published,true
245,245,245-245-2f,245 2F,245 2F,2,0.1,173.58,1.905,published,true
245,245,245-245-2f,245 2F,245 2F,3,0.2,178.97,1.805,published,true
245,245,245-245-2f,245 2F,245 2F,4,0.3,183.55,1.702,published,true
245,245,245-245-2f,245 2F,245 2F,5,0.4,188.61,1.593,published,true
245,245,245-245-2f,245 2F,245 2F,6,0.5,198.22,1.455,published,true
245,245,245-245-2f,245 2F,245 2F,7,0.6,207.21,1.346,published,true
245,245,245-245-2f,245 2F,245 2F,8,0.7,219.1,1.236,published,true
245,245,245-245-2f,245 2F,245 2F,9,0.8,234.1,1.107,published,true
245,245,245-245-2f,245 2F,245 2F,10,0.85,244.35,1.043,published,true
245,245,245-245-2f,245 2F,245 2F,11,0.9,263.36,0.971,published,true
245,245,245-245-2f,245 2F,245 2F,12,0.92,271.75,0.941,published,true
245,245,245-245-2f,245 2F,245 2F,13,0.95,320.63,0.905,published,true
245,245,245-245-3a,245 3A,245 3A,1,0.0,199.35,2.08,published,true
245,245,245-245-3a,245 3A,245 3A,2,0.1,193.03,1.899,published,true
245,245,245-245-3a,245 3A,245 3A,3,0.2,191.86,1.781,published,true
245,245,245-245-3a,245 3A,245 3A,4,0.3,188.23,1.659,published,true
245,245,245-245-3a,245 3A,245 3A,5,0.4,187.49,1.566,published,true
245,245,245-245-3a,245 3A,245 3A,6,0.5,192.52,1.431,published,true
245,245,245-245-3a,245 3A,245 3A,7,0.6,200.11,1.301,published,true
245,245,245-245-3a,245 3A,245 3A,8,0.7,210.21,1.181,published,true
245,245,245-245-3a,245 3A,245 3A,9,0.8,225.57,1.051,published,true
245,245,245-245-3a,245 3A,245 3A,10,0.85,239.27,1.005,published,true
245,245,245-245-3a,245 3A,245 3A,11,0.9,261.84,0.947,published,true
245,245,245-245-3a,245 3A,245 3A,12,0.92,279.5,0.925,published,true
245,245,245-245-3a,245 3A,245 3A,13,0.95,351.32,0.874,published,true
245,245,245-245-3b,245 3B,245 3B,1,0.0,208.87,2.224,published,true
245,245,245-245-3b,245 3B,245 3B,2,0.1,210.74,2.093,published,true
245,245,245-245-3b,245 3B,245 3B,3,0.2,212.97,1.985,published,true
245,245,245-245-3b,245 3B,245 3B,4,0.3,218.56,1.792,published,true
245,245,245-245-3b,245 3B,245 3B,5,0.4,222.3,1.658,published,true
245,245,245-245-3b,245 3B,245 3B,6,0.5,227.94,1.533,published,true
245,245,245-245-3b,245 3B,245 3B,7,0.6,236.51,1.389,published,true
245,245,245-245-3b,245 3B,245 3B,8,0.7,246.55,1.247,published,true
245,245,245-245-3b,245 3B,245 3B,9,0.8,258.18,1.1,published,true
245,245,245-245-3b,245 3B,245 3B,10,0.85,264.87,1.023,published,true
245,245,245-245-3b,245 3B,245 3B,11,0.9,271.18,0.943,published,true
245,245,245-245-3b,245 3B,245 3B,12,0.92,279.64,0.931,published,true
245,245,245-245-3b,245 3B,245 3B,13,0.95,344.74,0.903,published,true
245,245,245-245-3c,245 3C,245 3C,1,0.0,226.41,2.067,published,true
245,245,245-245-3c,245 3C,245 3C,2,0.1,222.25,1.964,published,true
245,245,245-245-3c,245 3C,245 3C,3,0.2,223.24,1.907,published,true
245,245,245-245-3c,245 3C,245 3C,4,0.3,213.52,1.723,published,true
245,245,245-245-3c,245 3C,245 3C,5,0.4,212.87,1.611,published,true
245,245,245-245-3c,245 3C,245 3C,6,0.5,212.11,1.487,published,true
245,245,245-245-3c,245 3C,245 3C,7,0.6,220.17,1.377,published,true
245,245,245-245-3c,245 3C,245 3C,8,0.7,235.28,1.254,published,true
245,245,245-245-3c,245 3C,245 3C,9,0.8,251.76,1.122,published,true
245,245,245-245-3c,245 3C,245 3C,10,0.85,260.98,1.056,published,true
245,245,245-245-3c,245 3C,245 3C,11,0.9,275.7,0.995,published,true
245,245,245-245-3c,245 3C,245 3C,12,0.92,281.48,0.968,published,true
245,245,245-245-3c,245 3C,245 3C,13,0.95,309.89,0.941,published,true
245,245,245-245-3e,245 3E,245 3E,1,0.0,247.74,2.308,published,true
245,245,245-245-3e,245 3E,245 3E,2,0.1,249.98,2.163,published,true
245,245,245-245-3e,245 3E,245 3E,3,0.2,245.3,1.905,published,true
245,245,245-245-3e,245 3E,245 3E,4,0.3,249.32,1.77,published,true
245,245,245-245-3e,245 3E,245 3E,5,0.4,257.67,1.616,published,true
245,245,245-245-3e,245 3E,245 3E,6,0.5,262.74,1.519,published,true
245,245,245-245-3e,245 3E,245 3E,7,0.6,270.32,1.355,published,true
245,245,245-245-3e,245 3E,245 3E,8,0.7,278.13,1.222,published,true
245,245,245-245-3e,245 3E,245 3E,9,0.8,292.24,1.071,published,true
245,245,245-245-3e,245 3E,245 3E,10,0.85,301.93,0.999,published,true
245,245,245-245-3e,245 3E,245 3E,11,0.9,324.55,0.947,published,true
245,245,245-245-3e,245 3E,245 3E,12,0.92,345.45,0.921,published,true
245,245,245-245-3e,245 3E,245 3E,13,0.95,400.86,0.869,published,true
245,245,245-245-3f,245 3F,245 3F,1,0.0,203.18,2.243,published,true
245,245,245-245-3f,245 3F,245 3F,2,0.1,204.46,2.096,published,true
245,245,245-245-3f,245 3F,245 3F,3,0.2,211.32,1.983,published,true
245,245,245-245-3f,245 3F,245 3F,4,0.3,206.41,1.827,published,true
245,245,245-245-3f,245 3F,245 3F,5,0.4,215.1,1.634,published,true
245,245,245-245-3f,245 3F,245 3F,6,0.5,222.51,1.503,published,true
245,245,245-245-3f,245 3F,245 3F,7,0.6,230.22,1.386,published,true
245,245,245-245-3f,245 3F,245 3F,8,0.7,241.43,1.242,published,true
245,245,245-245-3f,245 3F,245 3F,9,0.8,255.73,1.094,published,true
245,245,245-245-3f,245 3F,245 3F,10,0.85,270.7,1.033,published,true
245,245,245-245-3f,245 3F,245 3F,11,0.9,279.68,0.955,published,true
245,245,245-245-3f,245 3F,245 3F,12,0.92,291.13,0.924,published,true
245,245,245-245-3f,245 3F,245 3F,13,0.95,372.66,0.874,published,true
245,245,245-245-4a,245 4A,245 4A,1,0.0,210.5,2.17,published,true
245,245,245-245-4a,245 4A,245 4A,2,0.1,207.46,2.018,published,true
245,245,245-245-4a,245 4A,245 4A,3,0.2,206.74,1.861,published,true
245,245,245-245-4a,245 4A,245 4A,4,0.3,205.9,1.722,published,true
245,245,245-245-4a,245 4A,245 4A,5,0.4,205.28,1.579,published,true
245,245,245-245-4a,245 4A,245 4A,6,0.5,208.91,1.441,published,true
245,245,245-245-4a,245 4A,245 4A,7,0.6,214.99,1.3,published,true
245,245,245-245-4a,245 4A,245 4A,8,0.7,227.95,1.174,published,true
245,245,245-245-4a,245 4A,245 4A,9,0.8,252.4,1.048,published,true
245,245,245-245-4a,245 4A,245 4A,10,0.85,269.05,0.98,published,true
245,245,245-245-4a,245 4A,245 4A,11,0.9,297.61,0.913,published,true
245,245,245-245-4a,245 4A,245 4A,12,0.92,322.08,0.881,published,true
245,245,245-245-4a,245 4A,245 4A,13,0.95,376.11,0.841,published,true
245,245,245-245-4b,245 4B,245 4B,1,0.0,230.88,2.376,published,true
245,245,245-245-4b,245 4B,245 4B,2,0.1,230.6,2.201,published,true
245,245,245-245-4b,245 4B,245 4B,3,0.2,233.23,2.046,published,true
245,245,245-245-4b,245 4B,245 4B,4,0.3,236.36,1.885,published,true
245,245,245-245-4b,245 4B,245 4B,5,0.4,238.88,1.717,published,true
245,245,245-245-4b,245 4B,245 4B,6,0.5,243.07,1.557,published,true
245,245,245-245-4b,245 4B,245 4B,7,0.6,251.69,1.408,published,true
245,245,245-245-4b,245 4B,245 4B,8,0.7,263.03,1.248,published,true
245,245,245-245-4b,245 4B,245 4B,9,0.8,279.13,1.101,published,true
245,245,245-245-4b,245 4B,245 4B,10,0.85,290.03,1.012,published,true
245,245,245-245-4b,245 4B,245 4B,11,0.9,311.07,0.929,published,true
245,245,245-245-4b,245 4B,245 4B,12,0.92,334.14,0.906,published,true
245,245,245-245-4b,245 4B,245 4B,13,0.95,381.69,0.885,published,true
245,245,245-245-4c,245 4C,245 4C,1,0.0,251.14,2.162,published,true
245,245,245-245-4c,245 4C,245 4C,2,0.1,246.93,2.045,published,true
245,245,245-245-4c,245 4C,245 4C,3,0.2,244.72,1.942,published,true
245,245,245-245-4c,245 4C,245 4C,4,0.3,241.1,1.795,published,true
245,245,245-245-4c,245 4C,245 4C,5,0.4,239.02,1.678,published,true
245,245,245-245-4c,245 4C,245 4C,6,0.5,239.2,1.53,published,true
245,245,245-245-4c,245 4C,245 4C,7,0.6,249.64,1.386,published,true
245,245,245-245-4c,245 4C,245 4C,8,0.7,260.41,1.229,published,true
245,245,245-245-4c,245 4C,245 4C,9,0.8,278.89,1.097,published,true
245,245,245-245-4c,245 4C,245 4C,10,0.85,289.22,1.026,published,true
245,245,245-245-4c,245 4C,245 4C,11,0.9,321.16,0.952,published,true
245,245,245-245-4c,245 4C,245 4C,12,0.92,336.85,0.943,published,true
245,245,245-245-4c,245 4C,245 4C,13,0.95,373.48,0.868,published,true
245,245,245-245-4e,245 4E,245 4E,1,0.0,269.53,2.334,published,true
245,245,245-245-4e,245 4E,245 4E,2,0.1,271.19,2.179,published,true
245,245,245-245-4e,245 4E,245 4E,3,0.2,270.29,2.011,published,true
245,245,245-245-4e,245 4E,245 4E,4,0.3,270.09,1.851,published,true
245,245,245-245-4e,245 4E,245 4E,5,0.4,274.71,1.722,published,true
245,245,245-245-4e,245 4E,245 4E,6,0.5,282.18,1.554,published,true
245,245,245-245-4e,245 4E,245 4E,7,0.6,288.79,1.409,published,true
245,245,245-245-4e,245 4E,245 4E,8,0.7,297.98,1.262,published,true
245,245,245-245-4e,245 4E,245 4E,9,0.8,310.16,1.117,published,true
245,245,245-245-4e,245 4E,245 4E,10,0.85,329.64,1.026,published,true
245,245,245-245-4e,245 4E,245 4E,11,0.9,357.02,0.939,published,true
245,245,245-245-4e,245 4E,245 4E,12,0.92,370.73,0.916,published,true
245,245,245-245-4e,245 4E,245 4E,13,0.95,412.13,0.872,published,true
245,245,245-245-4f,245 4F,245 4F,1,0.0,239.97,2.694,published,true
245,245,245-245-4f,245 4F,245 4F,2,0.1,239.26,2.42,published,true
245,245,245-245-4f,245 4F,245 4F,3,0.2,239.66,2.245,published,true
245,245,245-245-4f,245 4F,245 4F,4,0.3,241.14,2.031,published,true
245,245,245-245-4f,245 4F,245 4F,5,0.4,242.11,1.802,published,true
245,245,245-245-4f,245 4F,245 4F,6,0.5,247.56,1.597,published,true
245,245,245-245-4f,245 4F,245 4F,7,0.6,255.65,1.405,published,true
245,245,245-245-4f,245 4F,245 4F,8,0.7,264.85,1.247,published,true
245,245,245-245-4f,245 4F,245 4F,9,0.8,282.11,1.08,published,true
245,245,245-245-4f,245 4F,245 4F,10,0.85,297.02,0.99,published,true
245,245,245-245-4f,245 4F,245 4F,11,0.9,335.21,0.936,published,true
245,245,245-245-4f,245 4F,245 4F,12,0.92,352.82,0.897,published,true
245,245,245-245-4f,245 4F,245 4F,13,0.95,414.7,0.843,published,true
245,245,245-245-5a,245 5A,245 5A,1,0.0,234.98,2.278,published,true
245,245,245-245-5a,245 5A,245 5A,2,0.1,229.09,2.065,published,true
245,245,245-245-5a,245 5A,245 5A,3,0.2,228.5,1.964,published,true
245,245,245-245-5a,245 5A,245 5A,4,0.3,229.52,1.794,published,true
245,245,245-245-5a,245 5A,245 5A,5,0.4,228.86,1.633,published,true
245,245,245-245-5a,245 5A,245 5A,6,0.5,230.49,1.479,published,true
245,245,245-245-5a,245 5A,245 5A,7,0.6,235.58,1.314,published,true
245,245,245-245-5a,245 5A,245 5A,8,0.7,244.97,1.175,published,true
245,245,245-245-5a,245 5A,245 5A,9,0.8,264.01,1.044,published,true
245,245,245-245-5a,245 5A,245 5A,10,0.85,279.41,0.979,published,true
245,245,245-245-5a,245 5A,245 5A,11,0.9,313.8,0.911,published,true
245,245,245-245-5a,245 5A,245 5A,12,0.92,334.63,0.884,published,true
245,245,245-245-5a,245 5A,245 5A,13,0.95,377.64,0.831,published,true
245,245,245-245-5b,245 5B,245 5B,1,0.0,265.68,2.886,published,true
245,245,245-245-5b,245 5B,245 5B,2,0.1,264.97,2.659,published,true
245,245,245-245-5b,245 5B,245 5B,3,0.2,264.49,2.398,published,true
245,245,245-245-5b,245 5B,245 5B,4,0.3,263.91,2.176,published,true
245,245,245-245-5b,245 5B,245 5B,5,0.4,264.65,1.908,published,true
245,245,245-245-5b,245 5B,245 5B,6,0.5,265.44,1.652,published,true
245,245,245-245-5b,245 5B,245 5B,7,0.6,270.11,1.439,published,true
245,245,245-245-5b,245 5B,245 5B,8,0.7,276.38,1.265,published,true
245,245,245-245-5b,245 5B,245 5B,9,0.8,290.02,1.084,published,true
245,245,245-245-5b,245 5B,245 5B,10,0.85,311.13,0.996,published,true
245,245,245-245-5b,245 5B,245 5B,11,0.9,331.59,0.925,published,true
245,245,245-245-5b,245 5B,245 5B,12,0.92,345.98,0.904,published,true
245,245,245-245-5b,245 5B,245 5B,13,0.95,391.96,0.862,published,true
245,245,245-245-5c,245 5C,245 5C,1,0.0,274.61,2.253,published,true
245,245,245-245-5c,245 5C,245 5C,2,0.1,268.57,2.108,published,true
245,245,245-245-5c,245 5C,245 5C,3,0.2,263.65,1.983,published,true
245,245,245-245-5c,245 5C,245 5C,4,0.3,258.77,1.866,published,true
245,245,245-245-5c,245 5C,245 5C,5,0.4,257.86,1.719,published,true
245,245,245-245-5c,245 5C,245 5C,6,0.5,257.44,1.547,published,true
245,245,245-245-5c,245 5C,245 5C,7,0.6,262.0,1.376,published,true
245,245,245-245-5c,245 5C,245 5C,8,0.7,275.37,1.24,published,true
245,245,245-245-5c,245 5C,245 5C,9,0.8,293.44,1.112,published,true
245,245,245-245-5c,245 5C,245 5C,10,0.85,303.9,1.051,published,true
245,245,245-245-5c,245 5C,245 5C,11,0.9,319.54,0.965,published,true
245,245,245-245-5c,245 5C,245 5C,12,0.92,333.92,0.943,published,true
245,245,245-245-5c,245 5C,245 5C,13,0.95,373.71,0.894,published,true
245,245,245-245-5e,245 5E,245 5E,1,0.0,298.95,2.618,published,true
245,245,245-245-5e,245 5E,245 5E,2,0.1,287.41,2.274,published,true
245,245,245-245-5e,245 5E,245 5E,3,0.2,287.0,2.063,published,true
245,245,245-245-5e,245 5E,245 5E,4,0.3,287.27,1.906,published,true
245,245,245-245-5e,245 5E,245 5E,5,0.4,294.93,1.722,published,true
245,245,245-245-5e,245 5E,245 5E,6,0.5,299.23,1.559,published,true
245,245,245-245-5e,245 5E,245 5E,7,0.6,303.74,1.395,published,true
245,245,245-245-5e,245 5E,245 5E,8,0.7,312.27,1.238,published,true
245,245,245-245-5e,245 5E,245 5E,9,0.8,330.89,1.078,published,true
245,245,245-245-5e,245 5E,245 5E,10,0.85,344.44,1.007,published,true
245,245,245-245-5e,245 5E,245 5E,11,0.9,372.15,0.924,published,true
245,245,245-245-5e,245 5E,245 5E,12,0.92,390.72,0.88,published,true
245,245,245-245-5e,245 5E,245 5E,13,0.95,428.98,0.845,published,true
245,245,245-245-5f,245 5F,245 5F,1,0.0,261.82,2.693,published,true
245,245,245-245-5f,245 5F,245 5F,2,0.1,260.96,2.481,published,true
245,245,245-245-5f,245 5F,245 5F,3,0.2,261.76,2.275,published,true
245,245,245-245-5f,245 5F,245 5F,4,0.3,261.74,2.027,published,true
245,245,245-245-5f,245 5F,245 5F,5,0.4,260.93,1.802,published,true
245,245,245-245-5f,245 5F,245 5F,6,0.5,264.8,1.608,published,true
245,245,245-245-5f,245 5F,245 5F,7,0.6,271.36,1.431,published,true
245,245,245-245-5f,245 5F,245 5F,8,0.7,278.91,1.255,published,true
245,245,245-245-5f,245 5F,245 5F,9,0.8,291.31,1.097,published,true
245,245,245-245-5f,245 5F,245 5F,10,0.85,302.22,1.022,published,true
245,245,245-245-5f,245 5F,245 5F,11,0.9,320.46,0.929,published,true
245,245,245-245-5f,245 5F,245 5F,12,0.92,336.48,0.896,published,true
245,245,245-245-5f,245 5F,245 5F,13,0.95,392.7,0.86,published,true
245,245,245-245-6a,245 6A,245 6A,1,0.0,259.52,2.396,published,true
245,245,245-245-6a,245 6A,245 6A,2,0.1,251.66,2.192,published,true
245,245,245-245-6a,245 6A,245 6A,3,0.2,249.85,2.013,published,true
245,245,245-245-6a,245 6A,245 6A,4,0.3,246.94,1.821,published,true
245,245,245-245-6a,245 6A,245 6A,5,0.4,244.86,1.647,published,true
245,245,245-245-6a,245 6A,245 6A,6,0.5,243.46,1.47,published,true
245,245,245-245-6a,245 6A,245 6A,7,0.6,247.52,1.317,published,true
245,245,245-245-6a,245 6A,245 6A,8,0.7,257.85,1.175,published,true
245,245,245-245-6a,245 6A,245 6A,9,0.8,276.18,1.045,published,true
245,245,245-245-6a,245 6A,245 6A,10,0.85,298.01,0.967,published,true
245,245,245-245-6a,245 6A,245 6A,11,0.9,332.13,0.907,published,true
245,245,245-245-6a,245 6A,245 6A,12,0.92,357.63,0.871,published,true
245,245,245-245-6a,245 6A,245 6A,13,0.95,412.51,0.826,published,true
245,245,245-245-6b,245 6B,245 6B,1,0.0,295.37,2.976,published,true
245,245,245-245-6b,245 6B,245 6B,2,0.1,290.59,2.714,published,true
245,245,245-245-6b,245 6B,245 6B,3,0.2,288.12,2.476,published,true
245,245,245-245-6b,245 6B,245 6B,4,0.3,285.61,2.151,published,true
245,245,245-245-6b,245 6B,245 6B,5,0.4,283.37,1.888,published,true
245,245,245-245-6b,245 6B,245 6B,6,0.5,283.67,1.65,published,true
245,245,245-245-6b,245 6B,245 6B,7,0.6,286.74,1.442,published,true
245,245,245-245-6b,245 6B,245 6B,8,0.7,292.6,1.259,published,true
245,245,245-245-6b,245 6B,245 6B,9,0.8,302.13,1.096,published,true
245,245,245-245-6b,245 6B,245 6B,10,0.85,312.6,1.007,published,true
245,245,245-245-6b,245 6B,245 6B,11,0.9,329.95,0.909,published,true
245,245,245-245-6b,245 6B,245 6B,12,0.92,348.41,0.895,published,true
245,245,245-245-6b,245 6B,245 6B,13,0.95,402.77,0.861,published,true
245,245,245-245-6c,245 6C,245 6C,1,0.0,290.83,2.33,published,true
245,245,245-245-6c,245 6C,245 6C,2,0.1,284.1,2.194,published,true
245,245,245-245-6c,245 6C,245 6C,3,0.2,279.12,2.047,published,true
245,245,245-245-6c,245 6C,245 6C,4,0.3,276.9,1.94,published,true
245,245,245-245-6c,245 6C,245 6C,5,0.4,273.6,1.746,published,true
245,245,245-245-6c,245 6C,245 6C,6,0.5,271.57,1.554,published,true
245,245,245-245-6c,245 6C,245 6C,7,0.6,278.02,1.382,published,true
245,245,245-245-6c,245 6C,245 6C,8,0.7,289.51,1.24,published,true
245,245,245-245-6c,245 6C,245 6C,9,0.8,305.61,1.108,published,true
245,245,245-245-6c,245 6C,245 6C,10,0.85,316.19,1.045,published,true
245,245,245-245-6c,245 6C,245 6C,11,0.9,334.42,0.955,published,true
245,245,245-245-6c,245 6C,245 6C,12,0.92,351.97,0.921,published,true
245,245,245-245-6c,245 6C,245 6C,13,0.95,401.15,0.892,published,true
245,245,245-245-6e,245 6E,245 6E,1,0.0,323.65,2.781,published,true
245,245,245-245-6e,245 6E,245 6E,2,0.1,321.14,2.542,published,true
245,245,245-245-6e,245 6E,245 6E,3,0.2,310.91,2.242,published,true
245,245,245-245-6e,245 6E,245 6E,4,0.3,311.5,2.028,published,true
245,245,245-245-6e,245 6E,245 6E,5,0.4,312.04,1.823,published,true
245,245,245-245-6e,245 6E,245 6E,6,0.5,313.62,1.627,published,true
245,245,245-245-6e,245 6E,245 6E,7,0.6,316.16,1.444,published,true
245,245,245-245-6e,245 6E,245 6E,8,0.7,324.29,1.271,published,true
245,245,245-245-6e,245 6E,245 6E,9,0.8,338.43,1.102,published,true
245,245,245-245-6e,245 6E,245 6E,10,0.85,351.44,1.029,published,true
245,245,245-245-6e,245 6E,245 6E,11,0.9,373.72,0.928,published,true
245,245,245-245-6e,245 6E,245 6E,12,0.92,394.68,0.904,published,true
245,245,245-245-6e,245 6E,245 6E,13,0.95,442.07,0.868,published,true
245,245,245-245-6f,245 6F,245 6F,1,0.0,292.86,2.907,published,true
245,245,245-245-6f,245 6F,245 6F,2,0.1,288.34,2.631,published,true
245,245,245-245-6f,245 6F,245 6F,3,0.2,286.02,2.362,published,true
245,245,245-245-6f,245 6F,245 6F,4,0.3,282.54,2.106,published,true
245,245,245-245-6f,245 6F,245 6F,5,0.4,279.94,1.853,published,true
245,245,245-245-6f,245 6F,245 6F,6,0.5,281.79,1.623,published,true
245,245,245-245-6f,245 6F,245 6F,7,0.6,286.14,1.432,published,true
245,245,245-245-6f,245 6F,245 6F,8,0.7,291.77,1.258,published,true
245,245,245-245-6f,245 6F,245 6F,9,0.8,303.43,1.091,published,true
245,245,245-245-6f,245 6F,245 6F,10,0.85,313.63,0.996,published,true
245,245,245-245-6f,245 6F,245 6F,11,0.9,334.83,0.904,published,true
245,245,245-245-6f,245 6F,245 6F,12,0.92,353.19,0.862,published,true
245,245,245-245-6f,245 6F,245 6F,13,0.95,419.0,0.858,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,1,0.0,213.63,2.005,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,2,0.1,212.62,1.925,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,3,0.2,207.36,1.816,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,4,0.3,205.93,1.712,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,5,0.4,208.16,1.596,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,6,0.5,212.93,1.479,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,7,0.6,216.93,1.352,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,8,0.7,222.17,1.211,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,9,0.8,227.21,1.082,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,10,0.85,228.84,1.031,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,11,0.9,237.21,0.967,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,12,0.92,275.8,0.943,published,true
252,252,252-252p1-3o-214w229,252P1 3O 214W229,252P1 3O 214W229,13,0.95,339.19,0.91,published,true
